160,All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault],"I walked through the door with you, the air was cold But somethin' 'bout it felt like home somehow And I left my scarf there at your sister's house And you've still got it in your drawer, even now  Oh, your sweet disposition and my wide-eyed gaze We're singin' in the car, getting lost upstate Autumn leaves fallin' down like pieces into place And I can picture it after all these days  And I know it's long gone and That magic's not here no more And I might be okay, but I'm not fine at all Oh, oh, oh  'Causе there we arе again on that little town street You almost ran the red 'cause you were lookin' over at me Wind in my hair, I was there I remember it all too well  Photo album on the counter, your cheeks were turnin' red You used to be a little kid with glasses in a twin-sized bed And your mother's tellin' stories 'bout you on the tee-ball team You taught me 'bout your past, thinkin' your future was me And you were tossing me the car keys, ""Fuck the patriarchy"" Keychain on the ground, we were always skippin' town And I was thinkin' on the drive down, ""Any time now He's gonna say it's love,"" you never called it what it was 'Til we were dead and gone and buried Check the pulse and come back swearin' it's the same After three months in the grave And then you wondered where it went to as I reached for you But all I felt was shame and you held my lifeless frame You might also like And I know it's long gone and There was nothing else I could do And I forget about you long enough To forget why I needed to  'Cause there we are again in the middle of the night We're dancin' 'round the kitchen in the refrigerator light Down the stairs, I was there I remember it all too well And there we are again when nobody had to know You kept me like a secret, but I kept you like an oath Sacred prayer and we'd swear To remember it all too well, yeah  Well, maybe we got lost in translation, maybe I asked for too much But maybe this thing was a masterpiece 'til you tore it all up Runnin' scared, I was there I remember it all too well And you call me up again just to break me like a promise So casually cruel in the name of bein' honest I'm a crumpled-up piece of paper lyin' here 'Cause I remember it all, all, all They say all's well that ends well, but I'm in a new hell Every time you double-cross my mind You said if we had been closer in age, maybe it would've been fine And that made me want to die The idea you had of me, who was she? A never-needy, ever-lovely jewel whose shine reflects on you Not weepin' in a party bathroom Some actress askin' me what happened, you That's what happened, you You who charmed my dad with self-effacing jokes Sippin' coffee like you're on a late-night show But then he watched me watch the front door all night, willin' you to come And he said, ""It's supposed to be fun turning twenty-one""  Time won't fly, it's like I'm paralyzed by it I'd like to be my old self again, but I'm still tryin' to find it After plaid shirt days and nights when you made me your own Now you mail back my things and I walk home alone But you keep my old scarf from that very first week 'Cause it reminds you of innocence and it smells like me You can't get rid of it 'Cause you remember it all too well, yeah  'Cause there we are again when I loved you so Back before you lost the one real thing you've ever known It was rare, I was there I remember it all too well Wind in my hair, you were there You remember it all Down the stairs, you were there You remember it all It was rare, I was there I remember it all too well And I was never good at tellin' jokes, but the punch line goes ""I'll get older, but your lovers stay my age"" From when your Brooklyn broke my skin and bones I'm a soldier who's returning half her weight And did the twin flame bruise paint you blue? Just between us, did the love affair maim you too? 'Cause in this city's barren cold I still remember the first fall of snow And how it glistened as it fell I remember it all too well  Just between us, did the love affair maim you all too well? Just between us, do you remember it all too well? Just between us, I remember it (Just between us) all too well Wind in my hair, I was there, I was there (I was there) Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it all too well Wind in my hair, I was there, I was there (Oh) Down the stairs, I was there, I was there (I was there) Sacred prayer, I was there, I was there It was rare, you remember it (All too well) Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it219Embed",Taylor Swift,https://images.genius.com/aac8ea3f13ae887a7f1fd9cdd451374e.1000x1000x1.png
161,All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic],"I walked through the door with you, the air was cold But something 'bout it felt like home somehow And I left my scarf there at your sister's house And you've still got it in your drawer, even now  Oh, your sweet disposition and my wide-eyed gaze We're singing in the car, getting lost upstate Autumn leaves falling down like pieces into place And I can picture it after all these days  And I know it's long gone and That magic's not here no more And I might be okay, but I'm not fine at all Oh, oh, oh  'Cause there we are again on that little town street You almost ran the red 'cause you were lookin' over at me Wind in my hair, I was there I remember it all too well  Photo album on the counter, your cheeks were turning red You used to be a little kid with glasses in a twin-sized bed And your mother's telling stories 'bout you on the tee-ball team You told me 'bout your past, thinking your future was me And you were tossing me the car keys, ""Fuck the patriarchy"" Key chain on the ground, we were always skipping town And I was thinking on the drive down, any time now He's gonna say it's love, you never called it what it was 'Til we were dead and gone and buried Check the pulse and come back swearing it's the same After three months in the grave And then you wondered where it went to as I reached for you But all I felt was shame and you held my lifeless frame You might also like And I know it's long gone and There was nothing else I could do And I forget about you long enough To forget why I needed to  'Cause there we are again in the middle of the night We're dancing 'round the kitchen in the refrigerator light Down the stairs, I was there I remember it all too well And there we are again when nobody had to know You kept me like a secret, but I kept you like an oath Sacred prayer and we'd swear To remember it all too well, yeah  Well, maybe we got lost in translation Maybe I asked for too much But maybe this thing was a masterpiece 'Til you tore it all up Running scared, I was there I remember it all too well And you call me up again just to break me like a promise So casually cruel in the name of being honest I'm a crumpled up piece of paper lying here 'Cause I remember it all, all, all They say all's well that ends well, but I'm in a new Hell Every time you double-cross my mind You said if we had been closer in age maybe it would have been fine And that made me want to die The idea you had of me, who was she? A never-needy, ever-lovely jewel whose shine reflects on you Not weeping in a party bathroom Some actress asking me what happened, you That's what happened, you You who charmed my dad with self-effacing jokes Sipping coffee like you're on a late-night show But then he watched me watch the front door all night, willing you to come And he said, ""It's supposed to be fun turning twenty-one""  Time won't fly, it's like I'm paralyzed by it I'd like to be my old self again, but I'm still trying to find it After plaid shirt days and nights when you made me your own Now you mail back my things and I walk home alone But you keep my old scarf from that very first week 'Cause it reminds you of innocence and it smells like me You can't get rid of it 'Cause you remember it all too well, yeah  'Cause there we are again when I loved you so Back before you lost the one real thing you've ever known It was rare, I was there I remember it all too well Wind in my hair, you were there You remember it all Down the stairs, you were there You remember it all It was rare, I was there I remember it all too well And I was never good at telling jokes, but the punch line goes ""I'll get older, but your lovers stay my age"" From when your Brooklyn broke my skin and bones I'm a soldier who's returning half her weight And did the twin flame bruise paint you blue? Just between us, did the love affair maim you, too? 'Cause in this city's barren cold I still remember the first fall of snow And how it glistened as it fell I remember it all too well  Just between us, did the love affair maim you all too well? Just between us, do you remember it all too well? Just between us, I remember it (Just between us), all too well Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it all too well Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it all too well  I love you guys so much52Embed",Taylor Swift,https://images.genius.com/fb18a1248bb4cd26893dea7e3610b0d5.1000x1000x1.jpg
162,cardigan,"Vintage tee, brand new phone High heels on cobblestones When you are young, they assume you know nothing Sequin smile, black lipstick Sensual politics When you are young, they assume you know nothing  But I knew you Dancin' in your Levi's Drunk under a streetlight, I I knew you Hand under my sweatshirt Baby, kiss it better, I  And when I felt like I was an old cardigan Under someone's bed You put me on and said I was your favorite  A friend to all is a friend to none Chase two girls, lose the one When you are young, they assume you know nothing You might also like But I knew you Playing hide-and-seek and Giving me your weekends, I I knew you Your heartbeat on the High Line Once in twenty lifetimes, I  And when I felt like I was an old cardigan Under someone's bed You put me on and said I was your favorite  To kiss in cars and downtown bars Was all we needed You drew stars around my scars But now I'm bleedin'  'Cause I knew you Steppin' on the last train Marked me like a bloodstain, I I knew you Tried to change the ending Peter losing Wendy, I I knew you Leavin' like a father Running like water, I And when you are young, they assume you know nothing But I knew you'd linger like a tattoo kiss I knew you'd haunt all of my what-ifs The smell of smoke would hang around this long 'Cause I knew everything when I was young I knew I'd curse you for the longest time Chasin' shadows in the grocery line I knew you'd miss me once the thrill expired And you'd be standin' in my front porch light And I knew you'd come back to me You'd come back to me And you'd come back to me And you'd come back  And when I felt like I was an old cardigan Under someone's bed You put me on and said I was your favorite171Embed",Taylor Swift,https://images.genius.com/282838f51b2395aba0e0084dd02f1774.1000x1000x1.png
163,exile,"I can see you standing, honey With his arms around your body Laughin', but the joke's not funny at all And it took you five whole minutes To pack us up and leave me with it Holdin' all this love out here in the hall  I think I've seen this film before And I didn't like the ending You're not my homeland anymore So what am I defending now? You were my town, now I'm in exile, seein' you out I think I've seen this film before  Ooh, ooh, ooh  I can see you starin', honey Like he's just your understudy Like you'd get your knuckles bloody for me Second, third, and hundredth chances Balancin' on breaking branches Those eyes add insult to injury You might also like I think I've seen this film before And I didn't like the ending I'm not your problem anymore So who am I offending now? You were my crown, now I'm in exile, seein' you out I think I've seen this film before So I'm leaving out the side door So step right out, there is no amount Of crying I can do for you All this time We always walked a very thin line You didn't even hear me out (You didn't even hear me out) You never gave a warning sign (I gave so many signs) All this time I never learned to read your mind (Never learned to read my mind) I couldn't turn things around (You never turned things around) 'Cause you never gave a warning sign (I gave so many signs) So many signs, so many signs You didn't even see the signs  I think I've seen this film before And I didn't like the ending You're not my homeland anymore So what am I defending now? You were my town, now I'm in exile, seein' you out I think I've seen this film before So I'm leavin' out the side door So step right out, there is no amount Of crying I can do for you All this time We always walked a very thin line You didn't even hear me out (Didn't even hear me out) You never gave a warning sign (I gave so many signs) All this time I never learned to read your mind (Never learned to read my mind) I couldn't turn things around (You never turned things around) 'Cause you never gave a warning sign (I gave so many signs) You never gave a warning sign (All this time) (So many times) I never learned to read your mind (So many signs) I couldn't turn things around (I couldn't turn things around) 'Cause you never gave a warning sign (You never gave a warning sign) You never gave a warning sign Ah, ah110Embed",Taylor Swift,https://images.genius.com/4a6a06f7e361703062b0db46d0e4ec36.1000x1000x1.png
164,Lover,"We could leave the Christmas lights up 'til January And this is our place, we make the rules And there's a dazzling haze, a mysterious way about you, dear Have I known you twenty seconds or twenty years? Can I go where you go? Can we always be this close? Forever and ever, ah Take me out and take me home You're my, my, my, my lover  We could let our friends crash in the living room This is our place, we make the call And I'm highly suspicious that everyone who sees you wants you I've loved you three summers now, honey, but I want 'em all Can I go where you go? Can we always be this close? Forever and ever, ah Take me out and take me home (Forever and ever) You're my, my, my, my lover You might also like Ladies and gentlemen, will you please stand? With every guitar string scar on my hand I take this magnetic force of a man to be my lover My heart's been borrowed and yours has been blue All's well that ends well to end up with you Swear to be overdramatic and true to my lover And you'll save all your dirtiest jokes for me And at every table, I'll save you a seat, lover Can I go where you go? Can we always be this close? Forever and ever, ah Take me out and take me home (Forever and ever) You're my, my, my, my Oh, you're my, my, my, my Darling, you're my, my, my, my lover134Embed",Taylor Swift,https://images.genius.com/9c29b54daed86f6243dac0fee0b20bb6.1000x1000x1.jpg
165,the 1,"I'm doing good, I'm on some new shit Been saying ""yes"" instead of ""no"" I thought I saw you at the bus stop, I didn't though I hit the ground running each night I hit the Sunday matinée You know the greatest films of all time were never made  I guess you never know, never know And if you wanted me, you really should've showed And if you never bleed, you're never gonna grow And it's alright now  But we were something, don't you think so? Roaring twenties, tossing pennies in the pool And if my wishes came true It would've been you In my defense, I have none For never leaving well enough alone But it would've been fun If you would've been the one (Ooh)  I have this dream you're doing cool shit Having adventures on your own You meet some woman on the internet and take her home We never painted by the numbers, baby But we were making it count You know the greatest loves of all time are over now You might also like I guess you never know, never know And it's another day waking up alone  But we were something, don't you think so? Roaring twenties, tossing pennies in the pool And if my wishes came true It would've been you In my defense, I have none For never leaving well enough alone But it would've been fun If you would've been the one  I, I, I persist and resist the temptation to ask you If one thing had been different Would everything be different today?  We were something, don't you think so? Rosé flowing with your chosen family And it would've been sweet If it could've been me In my defense, I have none For digging up the grave another time But it would've been fun If you would've been the one (Ooh)102Embed",Taylor Swift,https://images.genius.com/4a6a06f7e361703062b0db46d0e4ec36.1000x1000x1.png
166,Is It Over Now? (Taylor’s Version) [From The Vault],"(Is it? Is it? Is it? Is it? Is it?)  Once the flight had flown (Uh-huh) With the wilt of the rose (Uh-huh) I slept all alone (Uh-huh) You still wouldn't go  Let's fast forward to three hundred takeout coffees later I see your profile and your smile on unsuspecting waiters You dream of my mouth before it called you a lying traitor You search in every maiden's bed for somethin' greater, baby  Was it over when she laid down on your couch? Was it over when he unbuttoned my blouse? ""Come here,"" I whispered in your ear In your dream as you passеd out, baby Was it over then? And is it over now?  (Is it? Is it? Is it?)  Whеn you lost control (Uh-huh) Red blood, white snow (Uh-huh) Blue dress on a boat (Uh-huh) Your new girl is my clone You might also like And did you think I didn't see you? There were flashin' lights At least I had the decency To keep my nights out of sight Only rumors 'bout my hips and thighs And my whispered sighs Oh, Lord, I think about jumpin' Off of very tall somethings Just to see you come runnin' And say the one thing I've been wanting, but no  Let's fast forward to three hundred awkward blind dates later (Oh) If she's got blue eyes, I will surmise that you'll probably date her (Oh, no) You dream of my mouth before it called you a lying traitor (Oh) You search in every model's bed for somethin' greater, baby  Was it over when she laid down on your couch? Was it over when he unbuttoned my blouse? ""Come here,"" I whispered in your ear In your dream as you passed out, baby Was it over then? And is it over now? Uh-huh (Is it? Is it? Is it?) Uh-huh (Is it? Is it?) Think I didn't see you? There were flashin' lights At least I had the decency To keep my nights out of sight Only rumors 'bout my hips and thighs And my whispered sighs Oh, Lord, I think about jumpin' Off of very tall somethings Just to see you come runnin' (Runnin') And say the one thing I've been wanting, but no  (Flashin' lights; Oh, Lord; Oh) Let's fast forward to three hundred takeout coffees later (Oh) (Flashin' lights) I was hoping you'd be there And say the one thing (Oh, Lord) I've been wanting (Oh, Lord) But no (Was it? Was it? Was it? Was it? Was it? Was it?)2Embed",Taylor Swift,https://images.genius.com/a7c0bb49114dc476947df4375fb2ca0b.1000x1000x1.png
167,august,"Salt air, and the rust on your door I never needed anything more Whispers of ""Are you sure?"" ""Never have I ever before""  But I can see us lost in the memory August slipped away into a moment in time 'Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine 'Cause you were never mine  Your back beneath the sun Wishin' I could write my name on it Will you call when you're back at school? I remember thinkin' I had you  But I can see us lost in the memory August slipped away into a moment in time 'Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine 'Cause you were never mine You might also like Back when we were still changin' for the better Wanting was enough For me, it was enough To live for the hope of it all Cancel plans just in case you'd call And say, ""Meet me behind the mall"" So much for summer love and saying ""us"" 'Cause you weren't mine to lose You weren't mine to lose, no  But I can see us lost in the memory August slipped away into a moment in time 'Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine 'Cause you were never mine  'Cause you were never mine Never mine But do you remember? Remember when I pulled up and said ""Get in the car"" And then canceled my plans just in case you'd call? Back when I was livin' for the hope of it all, for the hope of it all ""Meet me behind the mall"" (Remember when I pulled up and said ""Get in the car"") (And then canceled my plans just in case you'd call?) (Back when I was livin' for the hope of it all, for the hope of it all) (""Meet me behind the mall"") Remember when I pulled up and said ""Get in the car"" And then canceled my plans just in case you'd call? Back when I was livin' for the hope of it all (For the hope of it all) For the hope of it all, for the hope of it all (For the hope of it all, for the hope of it all)124Embed",Taylor Swift,https://images.genius.com/4a6a06f7e361703062b0db46d0e4ec36.1000x1000x1.png
168,Look What You Made Me Do,"I don't like your little games Don't like your tilted stage The role you made me play Of the fool, no, I don't like you I don't like your perfect crime How you laugh when you lie You said the gun was mine Isn't cool, no, I don't like you (Oh)  But I got smarter, I got harder in the nick of time Honey, I rose up from the dead, I do it all the time I've got a list of names and yours is in red, underlined I check it once, then I check it twice, oh  Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do You might also like I (I) don't (Don't) like your kingdom keys (Keys) They (They) once belonged to me (Me) You (You) asked me for a place to sleep Locked me out and threw a feast (What?) The world moves on, another day, another drama, drama But not for me, not for me, all I think about is karma And then the world moves on, but one thing's for sure Maybe I got mine, but you'll all get yours  But I got smarter, I got harder in the nick of time (Nick of time) Honey, I rose up from the dead, I do it all the time (I do it all the time) I've got a list of names and yours is in red, underlined I check it once, then I check it twice, oh  Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do I don't trust nobody and nobody trusts me I'll be the actress starrin' in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starrin' in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starrin' in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starrin' in your bad dreams  (Ooh, look what you made me do) (Look what you made me do) (Look what you just made me do) (Look what you just made me) ""I'm sorry, the old Taylor can't come to the phone right now"" (Ooh, look what you made me do) (Look what you made me do) (Look what you just made me) ""Why? Oh, 'cause she's dead"" (Oh)  Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do237Embed",Taylor Swift,https://images.genius.com/01c5bf888fa73a6b25fb2dee1b4035ff.1000x1000x1.png
169,betty,"Betty, I won't make assumptions About why you switched your homeroom, but I think it's 'cause of me Betty, one time, I was riding on my skateboard When I passed your house It's like I couldn't breathe  You heard the rumors from Inez You can't believe a word she says Most times, but this time, it was true The worst thing that I ever did Was what I did to you  But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing? I'm only seventeen, I don't know anything But I know I miss you  Betty, I know where it all went wrong Your favorite song was playing From the far side of the gym I was nowhere to be found I hate the crowds, you know that Plus, I saw you dance with him You might also like You heard the rumors from Inez You can't believe a word she says Most times, but this time, it was true The worst thing that I ever did Was what I did to you  But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing? I'm only seventeen, I don't know anything But I know I miss you  I was walking home on broken cobblestones Just thinking of you when she pulled up like A figment of my worst intentions She said, ""James, get in, let's drive"" Those days turned into nights Slept next to her, but I dreamt of you all summer long Betty, I'm here on your doorstep And I planned it out for weeks now But it's finally sinkin' in Betty, right now is the last time I can dream about what happens when You see my face again  The only thing I wanna do Is make it up to you So I showed up at your party Yeah, I showed up at your party  Yeah, I showed up at your party Will you have me? Will you love me? Will you kiss me on the porch In front of all your stupid friends? If you kiss me, will it be just like I dreamed it? Will it patch your broken wings? I'm only seventeen, I don't know anything But I know I miss you  Standing in your cardigan Kissin' in my car again Stopped at a streetlight You know I miss you94Embed",Taylor Swift,https://images.genius.com/4a6a06f7e361703062b0db46d0e4ec36.1000x1000x1.png
170,Work,"Work, work, work, work, work, work He said me haffi Work, work, work, work, work, work He see me do mi Dirt, dirt, dirt, dirt, dirt, dirt So me put in Work, work, work, work, work, work When you ah guh Learn, learn, learn, learn, learn? Me nuh cyar if him Hurt, hurt, hurt, hurt, hurting  Dry! Me ah desert him Nuh time to have you lurking Him ah go act like he nuh like it You know I dealt with you the nicest Nuh body touch me, you nuh righteous Nuh badda, text me in a crisis I believed all of your dreams, adoration You took my heart and my keys and my patience You took my heart on my sleeve for decoration You mistaken my love I brought for you for foundation All that I wanted from you was to give me Something that I never had Something that you've never seen Something that you've never been Mmmmm But I wake up and act like nothing's wrong Just get ready fi You might also like Work, work, work, work, work, work He said me haffi Work, work, work, work, work, work He see me do mi Dirt, dirt, dirt, dirt, dirt, dirt! So me put in Work, work, work, work, work, work Ner, ner, ner, ner, ner, ner When yuh ago learn, learn, learn, learn, learn, learn? Before the tables turn, turn, turn, turn, turn, turn  Beg you something, please Baby, don't you leave Don't leave me stuck here in the streets, uh-huh If I get another chance to I will never, no, never neglect you I mean, who am I to hold your past against you? I just hope that it gets to you I hope that you see this through I hope that you see this true What can I say? Please recognize I'm tryin', babe I have to Work, work, work, work, work, work He said me haffi Work, work, work, work, work, work He see me do mi Dirt, dirt, dirt, dirt, dirt, dirt So me put in Work, work, work, work, work, work When you ah guh Learn, learn, learn, learn, learn? Me nuh cyar if him Hurt, hurt, hurt, hurt, hurting  Yeah, okay You need to get done, done, done, done at work, come over We just need to slow the motion Don't give that away to no one Long distance, I need you When I see potential, I just gotta see it through If you had a twin, I would still choose you I don't wanna rush into it if it's too soon But I know you need to get done, done, done, done If you come over Sorry if I'm way less friendly I got niggas tryna end me, oh (Yeah) I spilled all my emotions tonight, I'm sorry Rollin', rollin', rollin', rollin', rollin' How many more shots until you're rollin'? We just need a face-to-face You could pick the time and the place You spent some time away Now you need to forward and give me all the Work, work, work, work, work, work He said me haffi Work, work, work, work, work, work He see me do mi Dirt, dirt, dirt, dirt, dirt, dirt So me put in Work, work, work, work, work, work When you ah guh Learn, learn, learn, learn, learn? Me nuh cyar if him Hurt, hurt, hurt, hurt, hurting  Mmmmm, mmmmm Mmmmm, mmmmm Work, work, work, work, work, work Mmmmm, mmmmm 623Embed",Rihanna,https://images.genius.com/05dcb548d5373d059869882a1635e65e.1000x1000x1.jpg
171,Love on the Brain,"And you got me like, oh What you want from me? (What you want from me?) And I tried to buy your pretty heart, but the price too high Baby, you got me like, oh, mmm You love when I fall apart (Fall apart) So you can put me together and throw me against the wall  Baby, you got me like, I, woo, I Don't you stop loving me (Loving me) Don't quit loving me (Loving me) Just start loving me, oh (Loving me)  And, babe, I'm fist-fighting with fire Just to get close to you Can we burn something, babe? And I'll run for miles just to get a taste Must be love on the brain That's got me feeling this way (Feeling this way) It beats me black and blue, but it fucks me so good And I can't get enough Must be love on the brain, yeah And it keeps cursing my name (Cursing my name) No matter what I do, I'm no good without you And I can't get enough Must be love on the brain You might also like Baby, keep loving me Just love me, yeah Just love me All you need to do is love me, yeah Got me like, ow I'm tired of being played like a violin What do I gotta do to get in your motherfuckin' heart?  Baby, like, I, woo I Don't you stop loving me (Loving me) Don't quit loving me (Loving me) Just start loving me, ooh (Loving me)  And, babe, I'm fist-fighting with fire Just to get close to you Can we burn something, babe? And I'll run for miles just to get a taste Must be love on the brain That's got me feeling this way (Feeling this way) It beats me black and blue, but it fucks me so good And I can't get enough Must be love on the brain, yeah And it keeps cursing my name (Cursing my name) No matter what I do, I'm no good without you And I can't get enough Must be love on the brain 178Embed",Rihanna,https://images.genius.com/2cdea6746d9f52a31c183c021f79eab3.1000x1000x1.png
172,Needed Me,"Mustard on the beat, ho!  I was good on my own, that's the way it was That's the way it was You was good on the low for a faded fuck On some faded love Shit, what the fuck you complaining for? Feeling jaded, huh? Used to trip off that shit I was kickin' to you Had some fun on the run though I'll give it to you  But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage? Fuck ya white horse and ya carriage Bet you never could imagine Never told you you could have it  You needed me Ooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooh, you needed me You might also like You been rollin' around, shit I'm rollin' up Light and roll it up Break it down, like a pound, shit was never us Shit was never us That's the real, on the real, are you serious? How you feel, how you feel? Used to trip off that shit I was kickin' to ya Had some fun on the run though, I'll give it to ya  But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage? Fuck ya white horse and ya carriage Bet you never could imagine Never told you you could have it  You needed me Ooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooh, you needed me284Embed",Rihanna,https://images.genius.com/9648a4182069f94525563b595b6626db.1000x1000x1.png
173,Stay,"All along, it was a fever A cold sweat, hot-headed believer I threw my hands in the air, said, ""Show me something"" He said, ""If you dare, come a little closer""  'Round and around and around and around, we go Oh, now, tell me now, tell me now, tell me now you know  Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you It takes me all the way I want you to stay It's not much of a life you're living It's not just something you take, it's given  'Round and around and around and around, we go Oh, now, tell me now, tell me now, tell me now you know  Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you It takes me all the way And I want you to stay You might also like Ooh The reason I hold on Ooh 'Cause I need this hole gone Well, funny you're the broken one But I'm the only one who needed saving 'Cause when you never see the light It's hard to know which one of us is caving  Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you It takes me all the way I want you to stay Stay  I want you to stay Ooh218Embed",Rihanna,https://images.genius.com/4fdaed37a6f53b920224e85ed1e9043c.1000x1000x1.jpg
174,Kiss It Better,"Kiss it, kiss it better, baby Kiss it, kiss it better, baby  Been waitin' on that sunshine, boy I think I need that back Can't do it like that No one else gon' get it like that So why argue? You yell, but cha take me back Who cares, when it feels like crack? Boy, ya know that you always do it right  Man, fuck yo pride Just take it on back, boy, take it on back, boy Take it back all night Just take it on back, take it on back Mmm, do what cha gotta do, keep me up all night Hurtin' vibe, man, it hurts inside when I look you in yo eye  What are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby) Oh, what are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby) You might also like Been waitin' on that sunshine, boy I think I need that back Can't do it like that No one else gon' get it like that So why argue? You here, here to take me back Who cares, when it feels like crack? Boy, ya know that you always do it right  Man, fuck yo pride Just take it on back, boy, take it on back, boy Take it back all night Just take it on back, take it on back Mmm, do what cha gotta do, keep me up all night Hurtin' vibe, man, it hurts inside when I look you in yo eye  What are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby) Oh, what are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby)  I’ve been waitin' up all night Baby tell me what’s wrong? You're gonna make it right, make it all night long I’ve been waiting up all night Baby, tell me, what’s wrong? Going to make it right, make it all night long Man, fuck yo pride Just take it on back, boy, take it on back, boy Take it back all night Just take it on back, take it on back Mmm, do what cha gotta do, keep me up all night Hurtin' vibe, man, it hurts inside when I look you in yo eye  What are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby) Oh, what are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby) What are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby) Oh, what are you willing to do? Oh, tell me what you’re willing to do (Kiss it, kiss it better, baby)  Kiss it, kiss it better, baby Kiss it, kiss it better, baby161Embed",Rihanna,https://images.genius.com/f96e3b273b8845678dd69c66a78f109b.1000x1000x1.png
175,Diamonds,"Shine bright like a diamond Shine bright like a diamond  Find light in the beautiful sea I choose to be happy You and I, you and I, we're like diamonds in the sky You're a shooting star I see, a vision of ecstasy When you hold me, I'm alive, we're like diamonds in the sky  I knew that we'd become one right away Oh, right away At first sight, I felt the energy of sun rays I saw the life inside your eyes  So shine bright, tonight, you and I We're beautiful, like diamonds in the sky Eye to eye, so alive We're beautiful, like diamonds in the sky  Shine bright like a diamond (Woah) Shine bright like a diamond (Woah) Shinin' bright like a diamond We're beautiful, like diamonds in the sky Shine bright like a diamond (Woah) Shine bright like a diamond (Woah) Shinin' bright like a diamond We're beautiful, like diamonds in the sky You might also like Palms rise to the universe as we moonshine and molly Feel the warmth, we'll never die We're like diamonds in the sky You're a shooting star I see, a vision of ecstasy When you hold me, I'm alive We're like diamonds in the sky  At first sight, I felt the energy of sun rays I saw the life inside your eyes  So shine bright, tonight, you and I We're beautiful, like diamonds in the sky Eye to eye, so alive We're beautiful, like diamonds in the sky  Shine bright like a diamond (Woah) Shine bright like a diamond (Woah) Shinin' bright like a diamond We're beautiful, like diamonds in the sky Shine bright like a diamond (Woah) Shine bright like a diamond (Woah) Shinin' bright like a diamond We're beautiful, like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shine bright like a diamond  So shine bright, tonight, you and I We're beautiful, like diamonds in the sky Eye to eye, so alive We're beautiful, like diamonds in the sky  Shine bright like a diamond (Woah) Shine bright like a diamond (Woah) Shine bright like a diamond Oh-oh, yeah Shine bright like a diamond (Woah) Shine bright like a diamond (Woah) Shine bright like a diamond Shine bright like a diamond91Embed",Rihanna,https://images.genius.com/4fdaed37a6f53b920224e85ed1e9043c.1000x1000x1.jpg
